"API","formation","BasinName","StateName","CountyName","LatWGS84","LonWGS84","BottomHoleLatitude","BottomHoleLongitude","CongMeridianName","OPERATOR","formation_alias","operator_alias"
"35047247000000","MISSISSIPPIAN","ANADARKO BASIN","OKLAHOMA","GARFIELD",36.592895398,-97.704998295,"36.57986","-97.70462","INDIAN 1870","SK PLYMOUTH LLC","MISSISSIPPIAN","SK PLYMOUTH LLC"
"35073248240000","HUNTON","ANADARKO BASIN","OKLAHOMA","KINGFISHER",35.871812032,-97.706434585,"35.88527","-97.70694","INDIAN 1870","RED BLUFF RESOURCES OPERATING LLC","HUNTON","RED BLUFF RESOURCES OPERATING LLC"
"35129234190000","CHEROKEE","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.523907158,-99.709110897,"35.53661","-99.70723","INDIAN 1870","APACHE CORPORATION","CHEROKEE","APACHE"
"35129236460000","TONKAWA","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.827629382,-99.672279838,"35.84043","-99.67165","INDIAN 1870","EOG RESOURCES INCORPORATED","TONKAWA","EOG"
"35129237780000","DESMOINESIAN","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.437605578,-99.992250432,"35.45076","-99.99094","INDIAN 1870","FOURPOINT ENERGY LLC","DESMOINESIAN","FOURPOINT"
"35129234770000","COTTAGE GROVE /SD/","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.422501911,-99.595192692,"35.4352","-99.59512","INDIAN 1870","CRAWLEY PETROLEUM CORPORATION","COTTAGE GROVE /SD/","CRAWLEY"
"35149215810000","GRANITE WASH","ANADARKO BASIN","OKLAHOMA","WASHITA",35.407922407,-99.026857263,"35.42113","-99.02648","INDIAN 1870","CHESAPEAKE OPERATING INCORPORATED","GRANITE WASH","CHESAPEAKE"
"35149216140000","DESMOINESIAN","ANADARKO BASIN","OKLAHOMA","WASHITA",35.451300303,-98.885680475,"35.46426","-98.88567","INDIAN 1870","FOURPOINT ENERGY LLC","DESMOINESIAN","FOURPOINT"
"35149216430000","GRANITE WASH","ANADARKO BASIN","OKLAHOMA","WASHITA",35.434643466,-99.097129784,"35.45008","-99.09722","INDIAN 1870","CHESAPEAKE OPERATING INCORPORATED","GRANITE WASH","CHESAPEAKE"
"35149216620000","DESMOINESIAN","ANADARKO BASIN","OKLAHOMA","WASHITA",35.449911084,-99.132420114,"35.46459","-99.13205","INDIAN 1870","CHESAPEAKE OPERATING INCORPORATED","DESMOINESIAN","CHESAPEAKE"
"35151235600000","MISSISSIPPIAN","ANADARKO BASIN","OKLAHOMA","WOODS",36.667632427,-98.727364958,"36.67936","-98.72721","INDIAN 1870","MIDSTATES PETROLEUM COMPANY LLC","MISSISSIPPIAN","MIDSTATES"
"35151238280000","MISSISSIPPIAN LIME","ANADARKO BASIN","OKLAHOMA","WOODS",36.869289332,-98.713086749,"36.85617","-98.71288","INDIAN 1870","BCE-MACH LLC","MISSISSIPPIAN","BCE-MACH LLC"
"35043231950000","MISSISSIPPIAN LIME","ANADARKO BASIN","OKLAHOMA","DEWEY",35.898323083,-98.751671048,"35.91309","-98.75148","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","MISSISSIPPIAN","DEVON"
"35045228660000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.174375821,-99.999892587,"36.18579","-99.99924","INDIAN 1870","DUNCAN OIL PROPERTIES INCORPORATED","CLEVELAND","DUNCAN OIL PROPERTIES INCORPORATED"
"35045231510000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.013926307,-99.717627925,"36.02702","-99.71762","INDIAN 1870","PPP PETROLEUM LP","CLEVELAND","PPP PETROLEUM LP"
"35045231610000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",35.998300227,-99.777394461,"36.01241","-99.77564","INDIAN 1870","PPP PETROLEUM LP","CLEVELAND","PPP PETROLEUM LP"
"35045231730000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.174285569,-99.615677005,"36.16049","-99.61533","INDIAN 1870","JONES ENERGY LLC","CLEVELAND","JONES ENERGY LLC"
"35045232410000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.012678851,-99.861355844,"36.0006","-99.86001","INDIAN 1870","FOURPOINT ENERGY LLC","CLEVELAND","FOURPOINT"
"35047245990000","MISSISSIPPIAN","ANADARKO BASIN","OKLAHOMA","GARFIELD",36.548502399,-97.650675684,"36.53743","-97.6505","INDIAN 1870","SK PLYMOUTH LLC","MISSISSIPPIAN","SK PLYMOUTH LLC"
"35047247270000","MISSISSIPPIAN","ANADARKO BASIN","OKLAHOMA","GARFIELD",36.201870383,-97.784279007,"36.1885","-97.78434","INDIAN 1870","LONGFELOW NEMAHA LLC","MISSISSIPPIAN","LONGFELOW NEMAHA LLC"
"35073247830000","HUNTON","ANADARKO BASIN","OKLAHOMA","KINGFISHER",35.885374403,-97.67908469,"35.87163","-97.68085","INDIAN 1870","RED BLUFF RESOURCES OPERATING LLC","HUNTON","RED BLUFF RESOURCES OPERATING LLC"
"35073247960000","HUNTON","ANADARKO BASIN","OKLAHOMA","KINGFISHER",35.885471467,-97.693759372,"35.87166","-97.69822","INDIAN 1870","RED BLUFF RESOURCES OPERATING LLC","HUNTON","RED BLUFF RESOURCES OPERATING LLC"
"35073248270000","HUNTON","ANADARKO BASIN","OKLAHOMA","KINGFISHER",35.871496539,-97.706552483,"35.85715","-97.70343","INDIAN 1870","RED BLUFF RESOURCES OPERATING LLC","HUNTON","RED BLUFF RESOURCES OPERATING LLC"
"35149215110000","DESMOINESIAN","ANADARKO BASIN","OKLAHOMA","WASHITA",35.407908108,-99.227656118,"35.42105","-99.22753","INDIAN 1870","APACHE CORPORATION","DESMOINESIAN","APACHE"
"35011234530000","WOODFORD","ANADARKO BASIN","OKLAHOMA","BLAINE",35.711697426,-98.411416624,"35.72501","-98.41046","INDIAN 1870","DEVON ENERGY PRODUCTION COMPANY L P","WOODFORD","DEVON"
"33089007040000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","STARK",46.947537969,-103.096035734,"46.9798","-103.10103","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","THREE FORKS","WHITING"
"33089007050000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","STARK",46.947457968,-103.096168132,"46.92033","-103.10188","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","THREE FORKS","WHITING"
"33089007180000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","STARK",46.949635832,-102.916557134,"46.98009","-102.91794","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","THREE FORKS","WHITING"
"33089007320000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","STARK",46.947842869,-102.935351897,"46.97995","-102.93319","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","THREE FORKS","WHITING"
"33089007550000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","STARK",46.949461535,-102.815057823,"46.98015","-102.81844","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","BAKKEN","WHITING"
"33089007580000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","STARK",46.949502856,-103.081312998,"46.97987","-103.08002","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","THREE FORKS","WHITING"
"33089006330000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","STARK",46.862436442,-103.113149445,"46.88998","-103.11205","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","THREE FORKS","WHITING"
"33089006980000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","STARK",46.94805018,-103.192341363,"46.97961","-103.19257","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","THREE FORKS","WHITING"
"33089007150000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","STARK",46.949947014,-102.87857125,"46.98002","-102.87822","FIFTH PRINCIPAL MERIDIAN 1815","KAISER-FRANCIS OIL COMPANY","THREE FORKS","KAISER-FRANCIS"
"33089007760000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","STARK",46.949687951,-102.983336615,"46.97983","-102.98322","FIFTH PRINCIPAL MERIDIAN 1815","KAISER-FRANCIS OIL COMPANY","THREE FORKS","KAISER-FRANCIS"
"35003225460000","MISSISSIPPIAN LIME","ANADARKO BASIN","OKLAHOMA","ALFALFA",36.768908539,-98.475023611,"36.78254","-98.47452","INDIAN 1870","CHESAPEAKE OPERATING INCORPORATED","MISSISSIPPIAN","CHESAPEAKE"
"35045231060000","CLEVELAND","ANADARKO BASIN","OKLAHOMA","ELLIS",36.24503486,-99.954822372,"36.23246","-99.95457","INDIAN 1870","PRESIDIO PETROLEUM LLC","CLEVELAND","PRESIDIO PETROLEUM LLC"
"35129234280000","TONKAWA","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.856309921,-99.573345275,"35.86777","-99.56879","INDIAN 1870","APACHE CORPORATION","TONKAWA","APACHE"
"35129234450000","TONKAWA","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.784783855,-99.896306054,"35.79598","-99.89605","INDIAN 1870","APACHE CORPORATION","TONKAWA","APACHE"
"35129234520000","TONKAWA","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.85659749,-99.865307386,"35.86964","-99.86477","INDIAN 1870","FOURPOINT ENERGY LLC","TONKAWA","FOURPOINT"
"35129235140000","COTTAGE GROVE /SD/","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.4222929,-99.609557932,"35.43513","-99.60883","INDIAN 1870","CRAWLEY PETROLEUM CORPORATION","COTTAGE GROVE /SD/","CRAWLEY"
"35129235360000","COTTAGE GROVE /SD/","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.971985868,-99.467019116,"35.98342","-99.46781","INDIAN 1870","PRESIDIO PETROLEUM LLC","COTTAGE GROVE /SD/","PRESIDIO PETROLEUM LLC"
"35129235850000","TONKAWA","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.725231334,-99.503101333,"35.71218","-99.50221","INDIAN 1870","MEWBOURNE OIL COMPANY","TONKAWA","MEWBOURNE"
"35129235930000","COTTAGE GROVE /SD/","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.435454413,-99.577857671,"35.42382","-99.57769","INDIAN 1870","BURLINGTON RESOURCES O&G CO LP","COTTAGE GROVE /SD/","CONOCOPHILLIPS"
"35129236610000","TONKAWA","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.652592214,-99.604201028,"35.63972","-99.60384","INDIAN 1870","MEWBOURNE OIL COMPANY","TONKAWA","MEWBOURNE"
"35129237380000","DOUGLAS","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.813074305,-99.728054682,"35.82622","-99.72708","INDIAN 1870","FOURPOINT ENERGY LLC","DOUGLAS","FOURPOINT"
"35129237470000","GRANITE WASH","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.668804269,-99.981206638,"35.68094","-99.98073","INDIAN 1870","ENERVEST OPERATING LLC","GRANITE WASH","ENERVEST"
"35129237630000","DOUGLAS","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.813172337,-99.718902718,"35.82624","-99.71851","INDIAN 1870","FOURPOINT ENERGY LLC","DOUGLAS","FOURPOINT"
"35129237840000","SHAWNEE","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.480529996,-99.724180547,"35.49099","-99.72367","INDIAN 1870","ENERVEST OPERATING LLC","SHAWNEE","ENERVEST"
"35129237900000","MISSOURI","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.436077667,-99.920081333,"35.4506","-99.91941","INDIAN 1870","FOURPOINT ENERGY LLC","MISSOURI","FOURPOINT"
"35129238590000","TONKAWA","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.870666695,-99.551075998,"35.88371","-99.54887","INDIAN 1870","APACHE CORPORATION","TONKAWA","APACHE"
"35129238600000","GRANITE WASH UPPER","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.422682632,-99.916849675,"35.4083","-99.91654","INDIAN 1870","SANGUINE GAS EXPLORATION LLC","GRANITE WASH UPPER","SANGUINE GAS EXPLORATION LLC"
"35151238350000","MISSISSIPPIAN LIME","ANADARKO BASIN","OKLAHOMA","WOODS",36.869444278,-98.651597668,"36.85585","-98.64997","INDIAN 1870","SANDRIDGE EXPLORATION & PRODUCTION LLC","MISSISSIPPIAN","SANDRIDGE"
"40063207170000","RED RIVER B ZONE","WILLISTON BASIN","SOUTH DAKOTA","HARDING",45.82077686,-103.687472778,"45.84722","-103.68956","BLACK HILLS 1878","CONTINENTAL RESOURCES INCORPORATED","RED RIVER B ZONE","CONTINENTAL"
"40063207180000","RED RIVER B ZONE","WILLISTON BASIN","SOUTH DAKOTA","HARDING",45.703838281,-103.576163087,"45.69492","-103.58541","BLACK HILLS 1878","CONTINENTAL RESOURCES INCORPORATED","RED RIVER B ZONE","CONTINENTAL"
"40063207210000","RED RIVER","WILLISTON BASIN","SOUTH DAKOTA","HARDING",45.7899407,-103.689064732,"45.77394","-103.68906","BLACK HILLS 1878","CONTINENTAL RESOURCES INCORPORATED","RED RIVER","CONTINENTAL"
"40063207270000","RED RIVER B ZONE","WILLISTON BASIN","SOUTH DAKOTA","HARDING",45.770995978,-103.683131146,"45.78392","-103.67431","BLACK HILLS 1878","CONTINENTAL RESOURCES INCORPORATED","RED RIVER B ZONE","CONTINENTAL"
"40063207360200","RED RIVER B ZONE","WILLISTON BASIN","SOUTH DAKOTA","HARDING",45.802985452,-103.688710724,"45.80299","-103.7014","BLACK HILLS 1878","CONTINENTAL RESOURCES INCORPORATED","RED RIVER B ZONE","CONTINENTAL"
"40063207480000","RED RIVER B ZONE","WILLISTON BASIN","SOUTH DAKOTA","HARDING",45.934892073,-103.356925215,"45.92832","-103.35172","BLACK HILLS 1878","LUFF EXPLORATION COMPANY","RED RIVER B ZONE","LUFF EXPLORATION COMPANY"
"40063207500100","RED RIVER B ZONE","WILLISTON BASIN","SOUTH DAKOTA","HARDING",45.878729701,-103.722216761,"45.88513","-103.72215","BLACK HILLS 1878","CONTINENTAL RESOURCES INCORPORATED","RED RIVER B ZONE","CONTINENTAL"
"40063207520000","RED RIVER B ZONE","WILLISTON BASIN","SOUTH DAKOTA","HARDING",45.791871419,-103.742742824,"45.81864","-103.7425","BLACK HILLS 1878","CONTINENTAL RESOURCES INCORPORATED","RED RIVER B ZONE","CONTINENTAL"
"40063207530000","RED RIVER B ZONE","WILLISTON BASIN","SOUTH DAKOTA","HARDING",45.877130535,-103.755254788,"45.85078","-103.75127","BLACK HILLS 1878","CONTINENTAL RESOURCES INCORPORATED","RED RIVER B ZONE","CONTINENTAL"
"05123323700000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.930710002,-104.201729942,"40.9315","-104.21764","SIXTH PRINCIPAL MERIDIAN 1855","8 NORTH LLC","NIOBRARA","EXTRACTION"
"05123336860000","NIOBRARA","DENVER BASIN","COLORADO","WELD",41.000832957,-104.324388945,"40.98943","-104.3169","SIXTH PRINCIPAL MERIDIAN 1855","FIFTH CREEK ENERGY OPERATING COMPANY LLC","NIOBRARA","HIGHPOINT"
"05123343440000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.71434,-104.161569965,"40.71508","-104.14875","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123349010000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.588790011,-104.452269991,"40.5887","-104.43317","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"05123352140100","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.596319959,-104.478220026,"40.60855","-104.47695","SIXTH PRINCIPAL MERIDIAN 1855","NOBLE ENERGY INCORPORATED","NIOBRARA","NOBLE"
"35045232570000","MISSOURI","ANADARKO BASIN","OKLAHOMA","ELLIS",36.027720837,-99.717515799,"36.04157","-99.71776","INDIAN 1870","PPP PETROLEUM LP","MISSOURI","PPP PETROLEUM LP"
"35045232930000","MARMATON","ANADARKO BASIN","OKLAHOMA","ELLIS",35.984504506,-99.788225358,"35.99789","-99.7878","INDIAN 1870","EOG RESOURCES INCORPORATED","MARMATON","EOG"
"35045233880000","CLEVELAND LOWER","ANADARKO BASIN","OKLAHOMA","ELLIS",36.013963465,-99.705142251,"36.02702","-99.70439","INDIAN 1870","PPP PETROLEUM LP","CLEVELAND LOWER","PPP PETROLEUM LP"
"35047246420000","MISSISSIPPIAN","ANADARKO BASIN","OKLAHOMA","GARFIELD",36.203862361,-97.745965019,"36.21665","-97.74438","INDIAN 1870","LONGFELOW NEMAHA LLC","MISSISSIPPIAN","LONGFELOW NEMAHA LLC"
"35051236730000","WOODFORD","ANADARKO BASIN","OKLAHOMA","GRADY",34.841950464,-97.801325533,"34.85485","-97.80101","INDIAN 1870","MARATHON OIL COMPANY","WOODFORD","MARATHON"
"35051236740000","WOODFORD","ANADARKO BASIN","OKLAHOMA","GRADY",34.855990482,-97.753878225,"34.86829","-97.75701","INDIAN 1870","BASIN OPERATING SERVICES LLC","WOODFORD","BASIN OPERATING SERVICES LLC"
"35059225650000","CHEROKEE","ANADARKO BASIN","OKLAHOMA","HARPER",36.753282692,-99.7896336,"36.76751","-99.78914","INDIAN 1870","TAPSTONE ENERGY LLC","CHEROKEE","TAPSTONE"
"35059225840000","CHEROKEE","ANADARKO BASIN","OKLAHOMA","HARPER",36.739763066,-99.789065196,"36.75215","-99.78815","INDIAN 1870","MEWBOURNE OIL COMPANY","CHEROKEE","MEWBOURNE"
"35059225910000","CHEROKEE","ANADARKO BASIN","OKLAHOMA","HARPER",36.753146599,-99.784172373,"36.76513","-99.78365","INDIAN 1870","TAPSTONE ENERGY LLC","CHEROKEE","TAPSTONE"
"35059225920000","CHEROKEE","ANADARKO BASIN","OKLAHOMA","HARPER",36.753146298,-99.78557183,"36.74004","-99.7855","INDIAN 1870","MEWBOURNE OIL COMPANY","CHEROKEE","MEWBOURNE"
"35073248440000","MISSISSIPPIAN","ANADARKO BASIN","OKLAHOMA","KINGFISHER",35.941922183,-97.76148847,"35.95514","-97.76062","INDIAN 1870","HINKLE OIL & GAS INC","MISSISSIPPIAN","HINKLE"
"35073248590000","MISSISSIPPIAN","ANADARKO BASIN","OKLAHOMA","KINGFISHER",35.941027253,-97.769418667,"35.95524","-97.76965","INDIAN 1870","OKLAHOMA ENERGY ACQUISITIONS LP","MISSISSIPPIAN","OKLAHOMA ENERGY ACQUISITIONS LP"
"35129234810000","DOUGLAS","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.839158395,-99.616234271,"35.85312","-99.61534","INDIAN 1870","APACHE CORPORATION","DOUGLAS","APACHE"
"35129234940200","TONKAWA","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.856210729,-99.545766205,"35.86914","-99.54564","INDIAN 1870","APACHE CORPORATION","TONKAWA","APACHE"
"35129235280000","TONKAWA","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.509919112,-99.543626925,"35.52297","-99.54267","INDIAN 1870","FOURPOINT ENERGY LLC","TONKAWA","FOURPOINT"
"35129238610000","TONKAWA","ANADARKO BASIN","OKLAHOMA","ROGER MILLS",35.827566818,-99.608826115,"35.84066","-99.60783","INDIAN 1870","APACHE CORPORATION","TONKAWA","APACHE"
"35137268430000","WOODFORD","ANADARKO BASIN","OKLAHOMA","STEPHENS",34.651440612,-97.670283354,"34.64204","-97.67092","INDIAN 1870","MARATHON OIL COMPANY","WOODFORD","MARATHON"
"35149215920000","DESMOINESIAN","ANADARKO BASIN","OKLAHOMA","WASHITA",35.378967565,-99.102055689,"35.39226","-99.10164","INDIAN 1870","FOURPOINT ENERGY LLC","DESMOINESIAN","FOURPOINT"
"35149216260000","DESMOINESIAN","ANADARKO BASIN","OKLAHOMA","WASHITA",35.392098172,-99.115512961,"35.4067","-99.11476","INDIAN 1870","CHESAPEAKE OPERATING INCORPORATED","DESMOINESIAN","CHESAPEAKE"
"35151238070000","MISSISSIPPIAN","ANADARKO BASIN","OKLAHOMA","WOODS",36.738631477,-98.641861815,"36.72571","-98.64153","INDIAN 1870","MIDSTATES PETROLEUM COMPANY LLC","MISSISSIPPIAN","MIDSTATES"
"05123361190000","CODELL","DENVER BASIN","COLORADO","WELD",40.426840004,-104.872902033,"40.42462","-104.88697","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","CODELL","ANADARKO"
"05123361220000","NIOBRARA","DENVER BASIN","COLORADO","WELD",40.426794004,-104.87281303,"40.42294","-104.88711","SIXTH PRINCIPAL MERIDIAN 1855","KERR-MCGEE OIL & GAS ONSHORE LP","NIOBRARA","ANADARKO"
"05123364260000","CODELL / FORT HAYS","DENVER BASIN","COLORADO","WELD",40.435489976,-104.888569962,"40.43954","-104.90575","SIXTH PRINCIPAL MERIDIAN 1855","EXTRACTION OIL & GAS LLC","CODELL","EXTRACTION"
"05123364280000","CODELL / FORT HAYS","DENVER BASIN","COLORADO","WELD",40.435479975,-104.888449957,"40.43773","-104.90517","SIXTH PRINCIPAL MERIDIAN 1855","EXTRACTION OIL & GAS LLC","CODELL","EXTRACTION"
"33025010440000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","DUNN",47.414663864,-102.54073058,"47.44371","-102.54032","FIFTH PRINCIPAL MERIDIAN 1815","MARATHON OIL COMPANY","BAKKEN","MARATHON"
"33025014480000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","DUNN",47.559206508,-102.922174368,"47.54675","-102.926","FIFTH PRINCIPAL MERIDIAN 1815","HESS BAKKEN INVESTMENTS II LLC","BAKKEN","HESS"
"33025015040100","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","DUNN",47.503028861,-102.995365559,"47.52956","-102.99781","FIFTH PRINCIPAL MERIDIAN 1815","BURLINGTON RESOURCES O&G CO LP","BAKKEN","CONOCOPHILLIPS"
"33053031930100","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",48.020950097,-102.659535633,"47.99385","-102.65826","FIFTH PRINCIPAL MERIDIAN 1815","CONTINENTAL RESOURCES INCORPORATED","THREE FORKS","CONTINENTAL"
"33053034440100","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.887040647,-102.778376539,"47.86269","-102.78197","FIFTH PRINCIPAL MERIDIAN 1815","EOG RESOURCES INCORPORATED","BAKKEN","EOG"
"33053034470000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.88654389,-102.776473065,"47.90478","-102.77739","FIFTH PRINCIPAL MERIDIAN 1815","EOG RESOURCES INCORPORATED","BAKKEN","EOG"
"33053042450100","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.994799371,-103.579359441,"48.02361","-103.57814","FIFTH PRINCIPAL MERIDIAN 1815","OASIS PETROLEUM NORTH AMERICA LLC","THREE FORKS","OASIS"
"33053043070000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.820284093,-104.005619175,"47.84759","-104.00346","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","BAKKEN","WHITING"
"33053043500000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.788948152,-103.259297006,"47.76248","-103.25849","FIFTH PRINCIPAL MERIDIAN 1815","XTO ENERGY INCORPORATED","BAKKEN","EXXON"
"33053044990000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.877791759,-102.915397127,"47.90464","-102.91671","FIFTH PRINCIPAL MERIDIAN 1815","BURLINGTON RESOURCES O&G CO LP","BAKKEN","CONOCOPHILLIPS"
"33053045000000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.820624125,-104.021901382,"47.84476","-104.01975","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","BAKKEN","WHITING"
"33053046040100","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.964225013,-102.902302803,"47.9912","-102.90439","FIFTH PRINCIPAL MERIDIAN 1815","PETRO-HUNT LLC","THREE FORKS","PETRO-HUNT"
"33053046100000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",48.022623299,-103.043485066,"48.00715","-103.04186","FIFTH PRINCIPAL MERIDIAN 1815","NEWFIELD PRODUCTION COMPANY","BAKKEN","NEWFIELD"
"33053046570000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.820376624,-104.021493562,"47.79126","-104.01918","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","BAKKEN","WHITING"
"33053047070000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.820493134,-103.996937337,"47.79122","-104.00302","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","BAKKEN","WHITING"
"33053047810000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.759846902,-102.860622683,"47.78896","-102.85777","FIFTH PRINCIPAL MERIDIAN 1815","QEP ENERGY COMPANY","BAKKEN","QEP"
"33053048000000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.673773372,-103.32682106,"47.64663","-103.32549","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","BAKKEN","WHITING"
"33053048930000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.762793513,-104.031976162,"47.79001","-104.03971","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","BAKKEN","WHITING"
"33053051440000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MCKENZIE",47.759977296,-103.355528657,"47.73304","-103.34968","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","BAKKEN","WHITING"
"33061014410000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MOUNTRAIL",48.00008566,-102.513118226,"47.99375","-102.47244","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","BAKKEN","WHITING"
"33061015170000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","MOUNTRAIL",47.979264803,-102.280253529,"48.00408","-102.29857","FIFTH PRINCIPAL MERIDIAN 1815","EOG RESOURCES INCORPORATED","THREE FORKS","EOG"
"33061015420000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MOUNTRAIL",48.327871573,-102.538448633,"48.35066","-102.56613","FIFTH PRINCIPAL MERIDIAN 1815","EOG RESOURCES INCORPORATED","BAKKEN","EOG"
"33061017140000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","MOUNTRAIL",48.177107657,-102.459589603,"48.17163","-102.41889","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","THREE FORKS","WHITING"
"33061018610000","BAKKEN","WILLISTON BASIN","NORTH DAKOTA","MOUNTRAIL",47.933800786,-102.269414773,"47.9122","-102.23841","FIFTH PRINCIPAL MERIDIAN 1815","EOG RESOURCES INCORPORATED","BAKKEN","EOG"
"33061020140000","THREE FORKS","WILLISTON BASIN","NORTH DAKOTA","MOUNTRAIL",48.080602423,-102.52014319,"48.05312","-102.50879","FIFTH PRINCIPAL MERIDIAN 1815","WHITING OIL & GAS CORPORATION","THREE FORKS","WHITING"
